origin,destination,is_same_country,measurement_id,probe_id,timestamp,distance_km,rtt_obs_ms,rtt_dir_ms,delta_ms,tier,tier_label,unexplained_inflation,transits_external,external_asns,hop_count
El Salvador,Panama,False,41460019,7650,1784330336,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784331237,1173,26.8,13.7,13.1,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784331232,1499,81.3,17.0,64.3,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784331237,681,70.5,8.8,61.7,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784331234,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784331228,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784332132,1173,26.8,13.7,13.0,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784332133,1499,81.4,17.0,64.4,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784332134,681,70.9,8.8,62.1,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784332136,1350,31.8,15.5,16.3,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784332142,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784333038,1173,26.9,13.7,13.2,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784333030,1499,81.3,17.0,64.4,intra_sica,Intra-SICA,True,False,,9
Guatemala,Panama,False,41460019,7528,1784333039,1350,31.7,15.5,16.2,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784333036,1180,58.0,13.8,44.2,physical_exit,Salida física confirmada,False,True,12956;1299,12
Costa Rica,Panama,False,41460019,7510,1784333042,681,70.5,8.8,61.7,intra_sica,Intra-SICA,True,False,,255
Costa Rica,Panama,False,41460019,7510,1784333936,681,71.5,8.8,62.7,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784333932,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784333933,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784333940,1173,26.9,13.7,13.2,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784333941,1499,81.3,17.0,64.4,intra_sica,Intra-SICA,True,False,,9
Republica Dominicana,Panama,False,41460019,7390,1784334839,1499,81.3,17.0,64.3,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784334828,681,70.5,8.8,61.7,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784334835,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784334838,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784334841,1173,26.8,13.7,13.0,external_regional,ASN externo (tránsito regional),False,True,23520,9
Honduras,Panama,False,41460019,7283,1784335737,1173,27.0,13.7,13.2,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784335739,1499,81.1,17.0,64.2,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784335738,681,70.7,8.8,61.9,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784335735,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784335731,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784336635,1173,26.8,13.7,13.1,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784336628,1499,81.3,17.0,64.3,intra_sica,Intra-SICA,True,False,,9
Guatemala,Panama,False,41460019,7528,1784336630,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Costa Rica,Panama,False,41460019,7510,1784336642,681,71.1,8.8,62.3,intra_sica,Intra-SICA,True,False,,255
El Salvador,Panama,False,41460019,7650,1784336640,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784337528,1173,26.8,13.7,13.1,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784337538,1499,81.2,17.0,64.2,intra_sica,Intra-SICA,True,False,,9
El Salvador,Panama,False,41460019,7650,1784337532,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Costa Rica,Panama,False,41460019,7510,1784337541,681,70.8,8.8,61.9,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784337541,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
Costa Rica,Panama,False,41460019,7510,1784338428,681,71.8,8.8,63.0,intra_sica,Intra-SICA,True,False,,255
Honduras,Panama,False,41460019,7283,1784338441,1173,26.6,13.7,12.9,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784338440,1499,81.4,17.0,64.5,intra_sica,Intra-SICA,True,False,,9
Guatemala,Panama,False,41460019,7528,1784338442,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784338441,1180,58.0,13.8,44.2,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784339329,1173,26.8,13.7,13.1,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784339331,1499,81.3,17.0,64.3,intra_sica,Intra-SICA,True,False,,9
Guatemala,Panama,False,41460019,7528,1784339338,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784339337,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Costa Rica,Panama,False,41460019,7510,1784339341,681,71.4,8.8,62.6,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784340237,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784340239,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784340240,1173,26.9,13.7,13.2,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784340241,1499,81.4,17.0,64.4,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784340240,681,70.3,8.8,61.5,intra_sica,Intra-SICA,True,False,,255
Honduras,Panama,False,41460019,7283,1784341131,1173,27.0,13.7,13.3,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784341136,1499,81.6,17.0,64.6,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784341134,681,71.6,8.8,62.8,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784341132,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784341141,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784342033,1173,26.7,13.7,13.0,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784342035,1499,81.5,17.0,64.5,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784342034,681,74.3,8.8,65.4,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784342040,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784342041,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784342938,1173,26.8,13.7,13.1,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784342933,1499,81.5,17.0,64.5,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784342934,681,70.8,8.8,62.0,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784342931,1350,32.2,15.5,16.7,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784342936,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784343836,1173,30.9,13.7,17.1,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784343828,1499,83.4,17.0,66.4,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784343833,681,73.7,8.8,64.9,intra_sica,Intra-SICA,True,False,,255
El Salvador,Panama,False,41460019,7650,1784343830,1180,60.3,13.8,46.5,physical_exit,Salida física confirmada,False,True,12956;1299,12
Guatemala,Panama,False,41460019,7528,1784343840,1350,34.7,15.5,19.2,intra_sica,Intra-SICA,False,False,,7
Honduras,Panama,False,41460019,7283,1784344730,1173,27.4,13.7,13.6,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784344732,1499,81.6,17.0,64.6,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784344739,681,72.4,8.8,63.6,intra_sica,Intra-SICA,True,False,,255
El Salvador,Panama,False,41460019,7650,1784344732,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Guatemala,Panama,False,41460019,7528,1784344741,1350,31.0,15.5,15.5,intra_sica,Intra-SICA,False,False,,7
Honduras,Panama,False,41460019,7283,1784345632,1173,27.0,13.7,13.3,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784345639,1499,81.4,17.0,64.4,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784345638,681,71.8,8.8,63.0,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784345632,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784345628,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784346532,1173,27.3,13.7,13.6,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784346539,1499,81.7,17.0,64.7,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784346539,681,72.5,8.8,63.7,intra_sica,Intra-SICA,True,False,,255
El Salvador,Panama,False,41460019,7650,1784346533,1180,58.4,13.8,44.6,physical_exit,Salida física confirmada,False,True,12956;1299,12
Guatemala,Panama,False,41460019,7528,1784346540,1350,32.1,15.5,16.6,intra_sica,Intra-SICA,False,False,,7
Honduras,Panama,False,41460019,7283,1784347432,1173,27.4,13.7,13.7,external_regional,ASN externo (tránsito regional),False,True,23520,9
Costa Rica,Panama,False,41460019,7510,1784347428,681,72.4,8.8,63.6,intra_sica,Intra-SICA,True,False,,255
El Salvador,Panama,False,41460019,7650,1784347431,1180,58.4,13.8,44.5,physical_exit,Salida física confirmada,False,True,12956;1299,12
Republica Dominicana,Panama,False,41460019,7390,1784347442,1499,81.6,17.0,64.6,intra_sica,Intra-SICA,True,False,,9
Guatemala,Panama,False,41460019,7528,1784347440,1350,32.3,15.5,16.8,intra_sica,Intra-SICA,False,False,,7
Honduras,Panama,False,41460019,7283,1784348330,1173,27.1,13.7,13.3,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784348339,1499,81.5,17.0,64.6,intra_sica,Intra-SICA,True,False,,9
Guatemala,Panama,False,41460019,7528,1784348337,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784348328,1180,58.1,13.8,44.3,physical_exit,Salida física confirmada,False,True,12956;1299,12
Costa Rica,Panama,False,41460019,7510,1784348341,681,72.8,8.8,64.0,intra_sica,Intra-SICA,True,False,,255
Honduras,Panama,False,41460019,7283,1784349236,1173,27.3,13.7,13.6,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784349236,1499,81.8,17.0,64.8,intra_sica,Intra-SICA,True,False,,9
El Salvador,Panama,False,41460019,7650,1784349231,1180,58.4,13.8,44.6,physical_exit,Salida física confirmada,False,True,12956;1299,12
Costa Rica,Panama,False,41460019,7510,1784349242,681,72.0,8.8,63.2,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784349240,1350,32.1,15.5,16.6,intra_sica,Intra-SICA,False,False,,7
Honduras,Panama,False,41460019,7283,1784350131,1173,27.3,13.7,13.6,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784350136,1499,81.7,17.0,64.7,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784350129,681,71.9,8.8,63.1,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784350133,1350,32.1,15.5,16.6,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784350137,1180,58.3,13.8,44.5,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784351037,1173,27.1,13.7,13.4,external_regional,ASN externo (tránsito regional),False,True,23520,9
Guatemala,Panama,False,41460019,7528,1784351030,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784351028,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Republica Dominicana,Panama,False,41460019,7390,1784351042,1499,81.7,17.0,64.8,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784351042,681,71.8,8.8,63.0,intra_sica,Intra-SICA,True,False,,255
Honduras,Panama,False,41460019,7283,1784351936,1173,27.4,13.7,13.7,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784351932,1499,81.6,17.0,64.6,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784351933,681,71.7,8.8,62.9,intra_sica,Intra-SICA,True,False,,255
El Salvador,Panama,False,41460019,7650,1784351933,1180,58.4,13.8,44.6,physical_exit,Salida física confirmada,False,True,12956;1299,12
Guatemala,Panama,False,41460019,7528,1784351941,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Republica Dominicana,Panama,False,41460019,7390,1784352833,1499,81.7,17.0,64.7,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784352832,681,72.3,8.8,63.4,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784352832,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
Honduras,Panama,False,41460019,7283,1784352840,1173,27.1,13.7,13.4,external_regional,ASN externo (tránsito regional),False,True,23520,9
El Salvador,Panama,False,41460019,7650,1784352842,1180,58.2,13.8,44.4,physical_exit,Salida física confirmada,False,True,12956;1299,12
Republica Dominicana,Panama,False,41460019,7390,1784353731,1499,82.8,17.0,65.8,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784353738,681,72.0,8.8,63.2,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784353737,1350,33.3,15.5,17.8,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784353739,1180,59.3,13.8,45.5,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784353741,1173,29.5,13.7,15.8,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784354637,1499,82.8,17.0,65.9,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784354629,681,72.2,8.8,63.4,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784354628,1350,33.0,15.5,17.5,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784354631,1180,59.5,13.8,45.7,physical_exit,Salida física confirmada,False,True,12956;1299,12
Honduras,Panama,False,41460019,7283,1784354641,1173,29.4,13.7,15.7,external_regional,ASN externo (tránsito regional),False,True,23520,9
Honduras,Panama,False,41460019,7283,1784355538,1173,29.5,13.7,15.7,external_regional,ASN externo (tránsito regional),False,True,23520,9
Republica Dominicana,Panama,False,41460019,7390,1784355529,1499,82.8,17.0,65.8,intra_sica,Intra-SICA,True,False,,9
Costa Rica,Panama,False,41460019,7510,1784355536,681,71.9,8.8,63.1,intra_sica,Intra-SICA,True,False,,255
Guatemala,Panama,False,41460019,7528,1784355530,1350,33.2,15.5,17.7,intra_sica,Intra-SICA,False,False,,7
El Salvador,Panama,False,41460019,7650,1784355536,1180,59.3,13.8,45.5,physical_exit,Salida física confirmada,False,True,12956;1299,12
